Source,Target
152235,181975
152236,181973
152236,181974
152236,181975
170327,170798
170327,205392
170327,207811
170798,205392
170798,207811
181973,181974
181973,181975
181974,181975
205392,207811
40194,60957
40194,196630
40194,213698
40194,213699
40194,213700
40194,215771
40194,220520
60957,196630
60957,213698
60957,213699
60957,213700
60957,215771
60957,220520
196630,213698
196630,213699
196630,213700
196630,215771
196630,220520
213698,213699
213698,213700
213698,215771
213698,220520
213699,213700
213699,215771
213699,220520
213700,215771
213700,220520
215771,220520
16762,230839
16762,319213
16762,319214
16762,358831
16762,359675
16762,359676
230839,319213
230839,319214
230839,358831
319213,319214
319213,358831
319214,358831
359675,359676
194328,347972
194328,384657
194328,384658
194328,384659
194328,384928
194328,384929
347972,384657
347972,384929
384657,384658
384657,384659
384657,384929
384658,384659
384658,384929
384659,384929
384928,384929
220233,386330
220233,386331
220233,386332
220233,399964
220233,399965
386330,386331
386330,386332
386330,399964
386330,399965
386331,386332
386331,399964
386331,399965
386332,399964
386332,399965
399964,399965
127613,127614
127613,127615
127613,127616
127613,128430
127613,129942
127613,134392
127613,134393
127613,139005
127613,140796
127614,127615
127614,127616
127614,128430
127614,129942
127614,134392
127614,134393
127614,139005
127614,140796
127615,127616
127615,128430
127615,129942
127615,134392
127615,134393
127615,139005
127615,140796
127616,128430
127616,129942
127616,134392
127616,134393
127616,139005
127616,140796
128430,129942
128430,134392
128430,134393
128430,139005
128430,140796
129942,134392
129942,134393
129942,139005
129942,140796
134392,134393
134392,139005
134392,140796
134393,139005
134393,140796
139005,140796
68384,163721
68384,260163
68384,371290
68384,371291
68384,371292
68384,371293
68384,371294
68384,379433
68384,379434
68384,379435
68384,379436
68384,379437
68384,379438
68384,379439
68384,379440
68384,379441
68384,399907
163721,260163
163721,371290
163721,371291
163721,371292
163721,371293
163721,371294
163721,379433
163721,379434
163721,379435
163721,379436
163721,379437
163721,379438
163721,379439
163721,379440
163721,379441
163721,399907
260163,371290
260163,371291
260163,371292
260163,371293
260163,371294
260163,379433
260163,379434
260163,379435
260163,379436
260163,379437
260163,379438
260163,379439
260163,379440
260163,379441
260163,399907
371290,371291
371290,371292
371290,371293
371290,371294
371290,379433
371290,379434
371290,379435
371290,379436
371290,379437
371290,379438
371290,379439
371290,379440
371290,379441
371290,399907
371291,371292
371291,371293
371291,371294
371291,379433
371291,379434
371291,379435
371291,379436
371291,379437
371291,379438
371291,379439
371291,379440
371291,379441
371291,399907
371292,371293
371292,371294
371292,379433
371292,379434
371292,379435
371292,379436
371292,379437
371292,379438
371292,379439
371292,379440
371292,379441
371292,399907
371293,371294
371293,379433
371293,379434
371293,379435
371293,379436
371293,379437
371293,379438
371293,379439
371293,379440
371293,379441
371293,399907
371294,379433
371294,379434
371294,379435
371294,379436
371294,379437
371294,379438
371294,379439
371294,379440
371294,379441
371294,399907
379433,379434
379433,379435
379433,379436
379433,379437
379433,379438
379433,379439
379433,379440
379433,379441
379433,399907
379434,379435
379434,379436
379434,379437
379434,379438
379434,379439
379434,379440
379434,379441
379434,399907
379435,379436
379435,379437
379435,379438
379435,379439
379435,379440
379435,379441
379435,399907
379436,379437
379436,379438
379436,379439
379436,379440
379436,379441
379436,399907
379437,379438
379437,379439
379437,379440
379437,379441
379437,399907
379438,379439
379438,379440
379438,379441
379438,399907
379439,379440
379439,379441
379439,399907
379440,379441
379440,399907
379441,399907
109994,154117
109994,327687
109994,382194
109994,385118
154117,327687
154117,382194
154117,385118
154117,385119
154117,391507
327687,382194
327687,385118
382194,385118
385118,385119
385118,391507
385119,391507
31143,68221
31143,117463
31143,118104
31143,118105
31143,123621
68221,117463
68221,118104
68221,118105
68221,123621
112499,118748
112499,123918
117463,118104
117463,118105
117463,118748
117463,123621
118104,118105
118104,123621
118105,123621
118748,123918
83994,87460
83994,90708
83994,107038
83994,123899
87460,90708
87460,107038
87460,117817
87460,117818
87460,123899
90708,107038
107038,117817
107038,117818
117817,117818
113518,113519
113518,113520
113518,115344
113518,115345
113518,115346
113519,113520
113519,115344
113519,115345
113519,115346
113520,115344
113520,115345
113520,115346
115344,115345
115344,115346
115345,115346
